,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RENCANA PROYEKSI PENERIMAAN LAYANAN 2023 - 2027 (BLU),,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MENURUT KELOMPOK PARAMETER PENGUJIAN ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,No,,Parameter Pengujian,HPP BLU (Rp),Tarif LPPT UGM,Tarif Pengujian UII,Tarif Balabkes     Dinkes DIY,Tarif BBTKLPP DIY,Tarif PP 54 Th 2021 (Rp),,,2024,,2025,,2026,,2027,,,Tarif Pesaing,,,,,,,,
,,,,,,,,,,,,Sampel (bh),Rp,Sampel (bh),Rp,Sampel (bh),Rp,Sampel (bh),Rp,Asumsi Growth /tahun ,BPIPI SIDOHARJO,"Unit Pengelola Pengujian dan Inspeksi, Sertifikasi Produk Perindustrian, Perdagangan, Koperasi Usaha Kecil dan Menengah DKI Jakarta",LAB.BAN TUV Rheinland Indonesia,Pusat Penelitian Karet (LP – Puslit Karet),BBBBT,Balai Pengujian Mutu Barang Jakarta,BBTKLPP DIY,BBKFK,PT. Mutuagung Lestari Jawa Barat
,,,Kadar pH (sol dalam),"69,763",,,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Penyerapan & penguapan air (sol dalam),"82,012",,,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Area kembangan sol (sol luar),"50,847",,,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Tebal sol (sol luar),"50,847",,,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Kekuatan sobek sol (sol luar),"202,243",,,,,"120,000",,,,,,,,,,,,,,,,,,,,
,,,Berat jenis sol (sol luar),"84,553",,,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Ketahanan kikis sol (sol luar),"199,869",,,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Kekerasan sol,"65,315",,,,,"30,000",,,,,,,,,,,,,,,,,,,,
,,,Ketahanan terhadap perluasan sobekan sol,"198,469",,,,,"164,000",,,,,,,,,,,,,,,,,,,,
,,,Ketahanan terhadap minyak pelumas sol,"196,928",,,,,"83,000",,,,,,,,,,,,,,,,,,,,
,,,Ketahanan terhadap hidrolisis sol,"802,187",,,,,"190,000",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,,PLASTIK,,,,,,,,,,,,,,,,,,,,,,,,,"1,132,000",
,,,Kekuatan tarik & perpanjangan putus,"253,390",-,-,,,"120,000",,,,,,,,,,,,,,,,,,,"210,000",
,,,Kekuatan sobek,"252,715",,,,,"120,000",,,,,,,,,,,,,,,,,,,,
,,,Panjang ekor jahitan,"54,761",-,-,,,"30,000",,,,,,,,,,,,,,,,,,,,
,,,"Kekuatan tarik per 5 cm (Arah lusi, Arah pakan) (Karung tenun)","252,140",-,-,,,"150,000",,,,,,,,,,,,,,,,,,,,
,,,Kekuatan jahitan per 5 cm (Karung tenun),"252,140",-,-,,,"109,000",,,,,,,,,,,,,,,,,,,,
,,,Organoleptis (keadaan dan kenampakan),"21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Kekuatan tarik melintang,"253,390",-,-,,,"120,000",,,,,,,,,,,,,,,,,,,,
,,,Kekuatan tarik membujur,"253,390",-,-,,,"120,000",,,,,,,,,,,,,,,,,,,,
,,,Ketahanan rekat antara lapisan plastik dan lapisan penguat (peeling test),,-,-,,,"48,000",,,,,,,,,,,,,,,,,,,,
,,,Kemuluran melintang,"253,390",-,-,,,"120,000",,,,,,,,,,,,,,,,,,,,
,,,Kemuluran membujur,"253,390",-,-,,,"120,000",,,,,,,,,,,,,,,,,,,,
,,,Jarak jahitan ke tepi lipatan,"54,761",-,-,,,"30,000",,,,,,,,,,,,,,,,,,,,
,,,Visual,"21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Ketebalan,"133,463",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,"45,000",
,,,Panjang bersih,"54,761",-,-,,,"30,000",,,,,,,,,,,,,,,,,,,,
,,,Lebar,"54,761",-,-,,,"30,000",,,,,,,,,,,,,,,,,,,,
,,,Nomor pita,,-,-,,,"30,000",,,,,,,,,,,,,,,,,,,,
,,,"Jumlah anyaman (Arah horizontal per 10 cm, Arah vertikal per 10 cm)","54,761",-,-,,,"30,000",,,,,,,,,,,,,,,,,,,,
,,,Jumlah jahitan per 10 cm,"54,761",-,-,,,"30,000",,,,,,,,,,,,,,,,,,,,
,,,Lebar lipatan jahitan,"54,761",-,-,,,"30,000",,,,,,,,,,,,,,,,,,,,
,,,Organoleptik (Permukaan),"21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Dimensi (Panjang),"54,761",-,-,,,"30,000",,,,,,,,,,,,,,,,,,,,
,,,Dimensi (lebar),"54,761",-,-,,,"30,000",,,,,,,,,,,,,,,,,,,,
,,,Dimensi (tebal),"54,761",-,-,,,"30,000",,,,,,,,,,,,,,,,,,,,
,,,Dimensi (diameter lubang keliling),"54,761",-,-,,,"30,000",,,,,,,,,,,,,,,,,,,,
,,,Dimensi (lebar lipatan),"54,761",-,-,,,"30,000",,,,,,,,,,,,,,,,,,,,
,,,Dimensi (jarak antar lubang dari titik sudut),"54,761",-,-,,,"30,000",,,,,,,,,,,,,,,,,,,,
,,,Gramatur,"85,297",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Jumlah Anyaman,"54,761",-,-,,,"30,000",,,,,,,,,,,,,,,,,,,,
,,,Tarik Sambungan (kuat tarik),"252,140",-,-,,,"120,000",,,,,,,,,,,,,,,,,,,,
,,,Tarik Sambungan (regang putus),"252,140",-,-,,,"120,000",,,,,,,,,,,,,,,,,,,,
,,,Ukuran logo,"54,761",-,-,,,"30,000",,,,,,,,,,,,,,,,,,,,
,,,Warna logo,"21,263",-,"  10,000 ","  42,000 ","  7,000 ","41,000",,,,,,,,,,,,,,,,,,,,
,,,Letak logo,"54,761",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Jumlah anyaman per 10 cm,"54,761",-,-,,,"30,000",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,,LIMBAH CAIR,,,,,,,,,,,,,,,,,,,,,,,,,,600000/Paket
,,,Cr-Total,,75000,,"  92,000 ","  50,000 ","220,000",,,,,,,,,,,,,,,,,,,,
,,,Total Dissolved Solid (TDS),"64,698",90000,"  58,000 ","  57,000 ","  9,000 ","39,000",,,,,,,,,,,,,,,,,,,,
,,,Chemical Oxygen Demand (COD),"113,786",50000,"  84,000 ","  57,000 ","  37,000 ","138,000",,,,,,,,,,,,,,,,,,,,
,,,Biochemical Oxygen Demand (BOD),"271,645",50000,"  170,000 ","  54,000 ","  27,000 ","116,000",,,,,,,,,,,,,,,,,,,,
,,,Minyak Lemak (Inlet),"179,382",266000,-,"  65,000 ","  32,000 ","193,000",,,,,,,,,,,,,,,,,,,,
,,,Minyak Lemak (Outlet),"179,382",266000,-,"  65,000 ","  32,000 ","193,000",,,,,,,,,,,,,,,,,,,,
,,,N-Ammonia,"148,267",30000,-,"  30,500 ",,"55,000",,,,,,,,,,,,,,,,,,,,
,,,Minyak Lemak,"179,382",266000,-,"  65,000 ","  32,000 ","193,000",,,,,,,,,,,,,,,,,,,,
,,,pH,"31,329",15000,"  10,000 ","  22,000 ","  10,000 ","20,000",,,,,,,,,,,,,,,,,,,,
,,,Total Suspended Solid (TSS),"57,274",150000,75000,"  24,000 ","  9,000 ","33,000",,,,,,,,,,,,,,,,,,,,
,,,Dissolved Oxygen (DO),"82,764",25,42000,43000,"  13,000 ","39,000",,,,,,,,,,,,,,,,,,,,
,,,Biochemical Oxygen Demand (Outlet),"271,645",50000,"  170,000 ",,"  27,000 ","116,000",,,,,,,,,,,,,,,,,,,,
,,,Sulfida spektro,"160,414",-,-,"  50,000 ","  25,000 ","133,000",,,,,,,,,,,,,,,,,,,,
,,,Sulfida iodometri,"110,147",,,,,"133,000",,,,,,,,,,,,,,,,,,,,
,,,Nitrogen total (diluar ruang lingkup akreditasi KAN),,60000,-,,,"77,000",,,,,,,,,,,,,,,,,,,,
,,,Nitrogen organik,,60000,-,,,"77,000",,,,,,,,,,,,,,,,,,,,
,,,Krom VI,"256,154",,105000,42500,20000,"105,000",,,,,,,,,,,,,,,,,,,,
,,,Cadmium (Cd),,100000,99000,"  90,000 ","  50,000 ","50,000",,,,,,,,,,,,,,,,,,,,
,,,Timbal(pb),,100000,99000,"  92,000 ","  50,000 ","55,000",,,,,,,,,,,,,,,,,,,,
,,,Nikel(Ni),,100000,-,,"  50,000 ","50,000",,,,,,,,,,,,,,,,,,,,
,,,Seng (Zn),,100000,99000,90000,"  50,000 ","55,000",,,,,,,,,,,,,,,,,,,,
,,,Tembaga(cu),,100000,99000,"  90,000 ","  50,000 ","55,000",,,,,,,,,,,,,,,,,,,,
,,,Mangan (Mn),,100000,"  99,000 ",,"  50,000 ","50,000",,,,,,,,,,,,,,,,,,,,
,,,Besi (Fe),,100000,"  99,000 ","  42,500 ","  50,000 ","50,000",,,,,,,,,,,,,,,,,,,,
,,,suhu,,3000,"  10,000 ","  8,000 ","  2,000 ","20,000",,,,,,,,,,,,,,,,,,"2,000",,
,,,Nitrit,,25000,"  120,000 ","  31,000 ","  9,000 ","49,000",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,,SIR,,,,,,,,,,,,,,,,,,,,,,,"460,000",,,
,,,Kadar abu,"88,347",,,,,"41,000",,,,,,,,,,,,,,,"150,000",,,,,
,,,Kadar nitrogen,"95,304",,,,,"77,000",,,,,,,,,,,,,,,"100,000",,,,,
,,,Kadar kotoran,"115,830",,,,,"150,000",,,,,,,,,,,,,,,"125,000",,,,,
,,,Kadar zat menguap,"58,211",,,,,,,,,,,,,,,,,,,,"10,000",,,,,
,,,Viskositas mooney,"424,902",-,-,,,"41,000",,,,,,,,,,,,,,,"120,000",,,,,
,,,Plasticity Retention Index (PRI),"132,792",-,-,,,"55,000",,,,,,,,,,,,,,,,,,,,
,,,Plastisitas awal (Po),"115,086",-,-,,,"109,000",,,,,,,,,,,,,,,"150,000",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,"150,000",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,SEPATU  PDH PDL,,,,,,,,,,,,,,,,,,"1,502,000",,,,,,,,
,,,Berat jenis Sol luar ,"84,553",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,lebar Penguat tengah ,"35,011",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Ketebalan hak Sol luar ,"35,011",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Perpanjangan putus, % sol luar ","204,193",-,-,,,"120,000",,,,,,,,,,,,,,,,,,,,
,,,Tegangan putus Sol luar ,"204,193",-,-,,,"61,000",,,,,,,,,,,,,,,,,,,,
,,,Tegangan tarik 200 % Sol luar ,"204,193",-,-,,,"150,000",,,,,,,,,,,,,,,,,,,,
,,,Kekerasan Sol luar ,"65,315",-,-,,,"30,000",,,,,,,,,,,,,,,,,,,,
,,,Ketahanan sobek Sol luar ,"202,243",-,-,,,"120,000",,,,,,,,,,,,,,,,,,,,
,,,Ketahanan kikis DIN Sol luar ,"199,869",-,-,,,"55,000",,,,,,,,,,,,,,,,,,,,
,,,Ketahanan retak lentur 150.000 x (Sol luar) ,"214,422",-,-,,,"164,000",,,,,,,,,,,,,,,,,,,,
,,,Ketebalan tutup hak Sol luar ,"35,011",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Panjang Penguat tengah ,"35,011",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Kadar abu jumlah ,,"  60,000 ",-,"  52,000 ",,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Kadar air ,"79,693","  278,000 ",-,"  52,000 ",,"89,000",,,,,,,,,,,,,,,,,,,,
,,,pH ,"69,763","  15,000 ","  10,000 ","  22,000 ","  10,000 ","41,000",,,,,,,,,,,,,,,,,,,,
,,,Kadar Cr₂O₃ ,"113,325",-,-,,,"89,000",,,,,,,,,,,,,,,,,,,,
,,,Ketebalan Sol dalam ,"40,549",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Penyerapan air sol dalam 1/2 jam ,"82,012","  15,000 ",-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Penyerapan air sol dalam 2 jam ,"82,012","  15,000 ",-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Kekuatan sobek lapis ,"188,873",-,-,,,"109,000",,,,,,,,,,,,,,,,,,,,
,,,Minyak dan Lemak,,-,-,"  65,000 ","  32,000 ","68,000",,,,,,,,,,,,,,,,,,,,
,,,Keadaan & kenampakan bentuk sepatu kiri & kanan ,"16,015",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Keadaan & kenampakan bagian atas & bawah sepatu,"16,015",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Keadaan & kenampakan kedudukan sepatu pada bidang datar ,"16,015",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Keadaan & kenampakan pencantuman tanda & kode pada bagian ,"16,015",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Keadaan & kenampakan jahitan ,"16,015",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Tinggi sepatu & sol untuk sepatu kanan dan kiri dengan ukuran  ,"20,142",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Nomor sepatu kanan & kiri ,"16,015",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Kekuatan rekat antara bagian atas & bawah sepatu ,"223,033",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Kekuatan rekat antara sol dalam & sol luar sepatu ,"223,033",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Tebal, mm ","35,011",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Penyamakan ,"37,805",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Ketahanan gosok cat tutup ,"96,372",-,-,,,"150,000",,,,,,,,,,,,,,,,,,,,
,,,Ketahanan retak & letup ,"165,998",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Kemuluran ,,-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Ketahanan bengkuk 20.000 kali ,"166,435",-,-,,,"27,000",,,,,,,,,,,,,,,,,,,,
,,,a). Penyerapan air 2 jam ,"82,012","  15,000 ",-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,b). Penyerapan air24 jam ,"82,012","  15,000 ",-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Ketebalan bagian depan, samping, & bis belakang ","35,011",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Ketebalan lapis bagian depan & samping ,"35,011",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Ketebalan pengeras bagian depan & belakang ,"35,011",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Jumlah helai benang jahit dalam lilitan bagian atas ,"35,011",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Kekuatan tarik per helai benang jahit bagian atas ,"230,488",-,-,,,"120,000",,,,,,,,,,,,,,,,,,,,
,,,Tebal Penguat tengah ,"35,011",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Bahan atasan sepatu,"21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Tebal atasan sepatu,"35,011",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Warna atasan sepatu,"21,263",-,-,,"  7,000 ","41,000",,,,,,,,,,,,,,,,,,,,
,,,Bahan sol dalam bagian atas,"21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Tebal sol dalam bagian atas,"40,549",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Bahan sol dalam bagian bawah,"21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Tebal sol dalam bagian bawah,"40,549",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Bahan pengeras bagian depan,"21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Warna pengeras bagian depan,"21,263",-,-,,"  7,000 ","41,000",,,,,,,,,,,,,,,,,,,,
,,,Bahan pengeras bagian belakang,"21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Warna pengeras bagian belakang,"21,263",-,-,,"  7,000 ","41,000",,,,,,,,,,,,,,,,,,,,
,,,Bahan tatakan,"21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Warna tatakan,"21,263",-,-,,"  7,000 ","41,000",,,,,,,,,,,,,,,,,,,,
,,,Tebal tatakan bagian depan,"35,011",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Tebal tatakan bagian belakang,"35,011",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Bahan bagian lidah,"21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Warna bagian lidah,"21,263",-,-,,"  7,000 ","41,000",,,,,,,,,,,,,,,,,,,,
,,,Vamp lapis dan penguat,"21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Quarter lapis dan penguat,"21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Back lapis dan penguat,"21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Lidah lapis dan penguat,"21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Bahan sol luar,"21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Tinggi hak sol luar,"35,011",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Bahan penguat tengah,"21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Bahan benang jahit,"21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Bahan mata ayam tali sepatu,"21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Warna mata ayam tali sepatu,"21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Warna tali sepatu,"21,263",-,-,,"  7,000 ","41,000",,,,,,,,,,,,,,,,,,,,
,,,Panjang tali sepatu,"35,011",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Diameter tali sepatu,"35,011",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Anyaman tali sepatu,"35,011",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Kuat rekat antara atasan dengan sol luar bagian ujung,"223,033",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Kuat rekat antara atasan dengan sol luar bagian samping dalam,"223,033",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Kuat rekat antara atasan dengan sol luar bagian samping luar,"223,033",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Kuat rekat antara atasan dengan sol luar bagian tumit,"223,033",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Kuat rekat antara sol dalam dan sol luar,"223,033",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Panjang sol luar,"50,847",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Tinggi bagian belakang sol luar,"35,011",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Kekuatan tarik atasan sepatu,"192,373",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Kemuluran atasan sepatu,"192,373",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Bahan lapis muka,"21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Tebal lapis muka,"35,011",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Bahan lapis samping,"21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Tebal lapis samping,"35,011",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Bahan lapis lidah,"21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Tebal lapis lidah,"35,011",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Bahan lapis belakang,"21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Tebal lapis belakang,"35,011",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Bahan lidah,"21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Tebal lidah,"35,011",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Kekuatan tarik lidah,"192,373",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Warna lidah,"21,263",-,-,,"  7,000 ","41,000",,,,,,,,,,,,,,,,,,,,
,,,Tinggi hak,"35,011",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Warna sol luar,"21,263",-,-,,"  7,000 ","41,000",,,,,,,,,,,,,,,,,,,,
,,,Warna sol dalam bagian bawah,"21,263",-,-,,"  7,000 ","41,000",,,,,,,,,,,,,,,,,,,,
,,,Warna sol dalam bagian atas,"21,263",-,-,,"  7,000 ","41,000",,,,,,,,,,,,,,,,,,,,
,,,Warna benang jahit,"21,263",-,-,,"  7,000 ","41,000",,,,,,,,,,,,,,,,,,,,
,,,Bahan mata ayam,"21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Diameter dalam mata ayam,"35,011",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Diameter luar mata ayam,"35,011",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Jumlah benang tali sepatu,"35,011",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Kekuatan tarik tali sepatu,"230,488",-,-,,,"120,000",,,,,,,,,,,,,,,,,,,,
,,,Penguat ujung tali sepatu,"35,011",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Kain lapis dan penguat bagian quarter (samping),"21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Kain lapis dan penguat bagian vamp (depan),"21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Kain lapis dan penguat bagian tongue (lidah),"21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Kain lapis dan penguat bagian back counter (belakang),"21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Bahan hak,"21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Warna mata ayam,"21,263",-,-,,"  7,000 ","41,000",,,,,,,,,,,,,,,,,,,,
,,,Tebal tali sepatu,"35,011",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Bahan, bagian muka/atasan","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Penyamakan, bagian muka/atasan","21,263",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Warna, bagian muka/atasan","21,263",-,-,,"  7,000 ","41,000",,,,,,,,,,,,,,,,,,,,
,,,"Pengecatan, bagian muka/atasan","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Tebal, bagian muka/atasan","35,011",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Kadar air, bagian muka/atasan","79,693",-,-,"  52,000 ",,"89,000",,,,,,,,,,,,,,,,,,,,
,,,"Kadar abu, bagian muka/atasan",,"  60,000 ",-,"  52,000 ",,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Kadar Cr₂O₃, bagian muka/atasan","113,325",-,-,,,"89,000",,,,,,,,,,,,,,,,,,,,
,,,"Kadar minyak/lemak, bagian muka/atasan",,-,-,"  65,000 ","  32,000 ","68,000",,,,,,,,,,,,,,,,,,,,
,,,"pH, bagian muka/atasan","69,763",-,"  10,000 ",,"  10,000 ","41,000",,,,,,,,,,,,,,,,,,,,
,,,"Kelepasan nerf, bagian muka/atasan",,-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Kelentingan (elastisitas), bagian muka/atasan",,-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Kerataan warna, bagian muka/atasan","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Bahan, bagian samping atas","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Tebal, bagian samping atas","35,011",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Warna, bagian samping atas","21,263",-,-,,"  7,000 ","41,000",,,,,,,,,,,,,,,,,,,,
,,,"Bahan, bagian samping bawah","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Tebal, bagian samping bawah","35,011",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Warna, bagian samping bawah","21,263",-,-,,"  7,000 ","41,000",,,,,,,,,,,,,,,,,,,,
,,,"Bahan, bagian lidah 1","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Tebal, bagian lidah 1","35,011",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Warna, bagian lidah 1","21,263",-,-,,"  7,000 ","41,000",,,,,,,,,,,,,,,,,,,,
,,,"Bahan, bagian lidah 2","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Tebal, bagian lidah 2","35,011",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Warna, bagian lidah 2","21,263",-,-,,"  7,000 ","41,000",,,,,,,,,,,,,,,,,,,,
,,,"Bahan, bagian pengisi lidah","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Tebal, bagian pengisi lidah","35,011",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Warna, bagian pengisi lidah","21,263",-,-,,"  7,000 ","41,000",,,,,,,,,,,,,,,,,,,,
,,,"Bahan, sol dalam","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Warna, sol dalam","21,263",-,-,,"  7,000 ","41,000",,,,,,,,,,,,,,,,,,,,
,,,"Ketebalan, sol dalam","40,549",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Penyerapan air 30 menit, sol dalam","82,012","  15,000 ",-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Penyerapan air 2 jam, sol dalam","82,012","  15,000 ",-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Kekuatan tarik, sol dalam","192,373",-,-,,,"120,000",,,,,,,,,,,,,,,,,,,,
,,,"Kekuatan sobek, lapis sol dalam","188,873",-,-,,,"109,000",,,,,,,,,,,,,,,,,,,,
,,,"Bahan, lapis sol dalam","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Tebal, lapis sol dalam","35,011",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Warna, lapis sol dalam","21,263",-,-,,"  7,000 ","41,000",,,,,,,,,,,,,,,,,,,,
